,company_name,job_summary,job_title,City,State
0,ODSC Hiring Partner,Programming proficiency in Python or R.Their data science team is expanding!Development of data science solutions for industrial projects.,Data Scientist – Generalist,San Francisco Bay Area, CA
1,Genentech,"At least 5 years experience with Python (Numpy, Scipy, Pandas, scikit-learn).We are looking for a dynamic Senior Data Scientist to join our team to help propel…","Principal Data Scientist, People Analytics",South San Francisco, CA
2,Liberty Personnel Services,My client has a full time opening for a Data Scientist.They are seeking someone with 1-5 years of overall experience and you must be a Citizen or GC holder to…,Data Scientist,Fremont, CA
3,Tailored Management,"3+ years working as a Marketing Analyst, Data Scientist, or Decision Scientist within Marketing.Experience using Big Data Tools, such as Hadoop, Storm,…",Marketing Decision Scientist,Menlo Park, CA
4,avast software,"Data mining to uncover hidden correlation among data.Experience with data science toolkits, such as Pandas, scikit-learn, Tensorflow.",Privacy Data Scientist,Redwood City, CA
5,Roche,"Highly conversant with numpy, pandas, matplotlib and other similar data analysis and visualization libraries.Analyze existing software and develop requirements…",Principal Software Engineer,Santa Clara, CA
6,"Cognitive BI, Inc","Experience with Pandas, NumPY and other common libraries to clean data and ensure data quality, consistency, and integrity.",Junior Data Scientist (Part-time ),Palo Alto, CA
7,"Columbus Technologies and Services, Inc.","The ideal candidate will have experience with Big Data, Machine learning, Machine Vision, Natural Language Processing, and Data Mining, and also experience…",Data Scientist III,Pasadena, CA
8,Reef Kitchens,"Proficiency in using Python, SQL, Hadoop, Spark for data extraction and analysis.Experience with data visualization libraries such as Matplotlib, Plotly, or…",Data Scientist - (San Francisco),Daly City, CA
9,Adavance2,"Working knowledge of Python and related data science libraries (NumPy, Pandas, Scikit-learn, SciPy).The Data Scientist will be responsible for leveraging their…",Data Scientist,Los Angeles, CA
10,UCLA Health,Experience with healthcare data and/or EHR data is preferred.The Data Scientist is responsible for developing machine learning predictive analytics models by…,Data Scientist,Los Angeles, CA
11,Facebook,"As a Data Scientist, you would be working across the pods, and also collaborating with cross-organizational teams at various parts of Facebook.","Data Scientist, Analytics - New Product Experimentation",Menlo Park, CA
12,Google,"As a Data Scientist, you will evaluate and improve Google's products.Experience with statistical software (e.g., R, Python, MATLAB, pandas) and database…","Data Scientist, Engineering",Mountain View, CA
13,Cybernetic Search,"Worked with extremely complex data sets.MS in Statistics, Analytics, Data Science or related field (PhD preferred).Passion for Esports and gaming.",Data Scientist,Los Angeles, CA
14,Blume Global,"Familiarity with technical tools for data analysis - Python (with Pandas, etc.), R, SQL.Experience with manipulating complex data sources and very large-scale…",Associate Data Scientist,Pleasanton, CA
15,UCLA Health,Experience with healthcare data and/or EHR data is preferred.The Senior Data Scientist is responsible for developing machine learning predictive analytics…,Senior Data Scientist,Los Angeles, CA
16,Blue Owl,"Expert in Python and core libraries used by data scientists (Numpy, Scipy, Pandas, Scikit-learn, Matplotlib/Seaborn, etc.).Very likely you read Wes’ book.",Data Scientist,San Francisco, CA
17,Marlette Funding,Data science related major is a big plus.The Data Scientist will be part of Decision Science team and will partner with various business units to research and…,Data Scientist,California,
18,"Iteris, Inc.","Experience with NoSQL data stores (e.g.Experience with Pandas, Dask, or NumPy.Experience or interest in map based data visualizations.",Software Developer,United States,
19,Calance US,"Strong Data Analytics, SQL and Pandas.Proficient in Python, Jupiter Notebook, NumPy, MatplotLib to analyze and performs statistical data analysis with…",Data Analyst/Scientist/SW Developer,Torrance, CA
20,avast software,"Experience with data science toolkits, such as Pandas, scikit-learn, Tensorflow.We are looking for a Data Scientist to help us protect IoT devices in homes…",Senior Data Scientist - Networking (5G,Emeryville, CA
21,"Green Street Advisors, LLC","Experience with Pandas, Jupyter Notebooks, MySQL, Redshift, AWS Lambda and AWS Data Analytics services considered a plus.",Data Scientist,Newport Beach, CA
22,Mission Lane,"Proficiency in Python, scikit-learn, Pandas, NumPy, R, or similar.Mission Lane is looking for a Senior Data Scientist to join our team.",Senior Data Scientist,San Francisco, CA
23,Vectra,"Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect…",Data Scientist,San Jose, CA
24,"TAE Technologies, Inc.","Experience using common python data analysis and visualization packages such as NumPy, SciPy, Pandas, and Matplotlib.3+ years developing in python.",Physics Data Scientist,Foothill Ranch, CA
25,Uber,"Familiarity with technical tools for analysis - Python (with Pandas, etc.), R, SQL, etc.Research, data science modeling, or engineering experience.",2020 PhD Data Scientist Internship - Uber Eats (San Francisco),San Francisco, CA
26,VSolvit LLC,VSolvit is looking for a broadly-talented Data Scientist with quantitative research skills to take an active role on our data analytics team.,Data Scientist,Ventura, CA
27,Flow Labs,"Familiarity with automated data clean-up and end-to-end data analytics.3+ years of experience in data science and/or statistics, using languages such as Python…",Data Scientist,Oakland, CA
28,"Fullpower Technologies, Inc.","Work with health data and time-series sensor data.Expertise in Python and packages such as Pandas, Scikit-learn, etc.",Data Scientist / Applied Mathematician,Santa Cruz, CA
29,Google,"Experience extracting insights from data and presenting findings.At Google, data drives all of our decision-making.You also figure out the solution.","Quantitative Business Analyst, Geo",Mountain View, CA
30,Brightidea,"Programming in Python ~ 2+ years.Numpy, scipy, pandas, Jupyter, and scikit-learn background.Write, maintain, and develop python machine learning modules &…",Data Scientist,San Francisco, CA
31,Jobot,"Experience with Python data science packages like Scikit-Learn, Pandas, NumPy, and/or SciPy.Collaborate with other data engineers, supporting new and emerging…",Machine Learning Engineer,San Francisco, CA
32,Singular Genomics,We require a substantial level of experience with Python (several years or several large projects worth) and its core data manipulation libraries:,Software Engineer,La Jolla, CA
33,Joby Aviation,"Expert knowledge of python and data libraries (pandas, scipy, etc.).Work with the data engineering team to develop and maintain efficient data pipelines.",Data Scientist,San Carlos, CA
34,Apple,"Intermediate Python proficiency with experience utilizing relevant libraries (shapely, pandas, arcpy, etc) for data analysis, process automation, and spatial…",Cartographer,Santa Clara Valley, CA
35,TAE TECHNOLOGIES,"Experience using common python data analysis and visualization packages such as NumPy, SciPy, Pandas, and Matplotlib.3+ years developing in python.",Physics Data Scientist,Foothill Ranch, CA
36,Apeel Sciences,"Experience with data science packages is desirable, e.g., Scikit-Learn, Pandas, Numpy, Scipy, TensorFlow, pymc.Unsupervised data analysis (PCA, K-means, etc.);",Senior Data Scientist,Santa Barbara, CA
37,Kinsa Inc.,We are seeking a Data Scientist skilled at time series problems and forecasting.Geospatial data processing and visualization.Come join our team and do good!,Data Scientist,San Francisco, CA
38,Interview Query,"Python, Pandas, or related experience.Our mission is to provide the best content and preparation guide for all aspiring data scientist looking for jobs in this…",Data Science Intern,San Francisco Bay Area, CA
39,"PARC, a Xerox company","Experience with standard tools such as R libraries and Python libraries such as Pandas, matplotlib, numpy, scikitlearn, etc.",Research Scientist,Palo Alto, CA
40,Beyond Limits,"Subsurface, ocean or climate data).Our data science team is expanding!The successful candidate will work with the data science and engineering teams to…",Data Scientist - Statistician,Glendale, CA
41,Snapchat,"We’re looking for a talented Data Scientist to join Snap, Inc!Fluency in SQL or other big data querying language.",Engineering Data Scientist,Los Angeles, CA
42,Apartment List,"Partner with the data engineering team to enhance data assets in the existing data lake.Strong ability with the python ML stack (numpy, scikit-learn, pandas,…",Sr. Data Scientist,San Francisco, CA
43,Roche,"Highly conversant with numpy, pandas, matplotlib and other similar data analysis and visualization libraries.You will be involved in developing, implanting and…",Senior Software Engineer,Santa Clara, CA
44,Affirm,"Experience using frameworks for machine learning and data science like scikit-learn, pandas, numpy, xgboost, TensorFlow.Design experiments and analyze data.",Staff Data Scientist,San Francisco, CA
45,Verana Health,"Strong familiarity with health data analytics tools, especially SQL, Python, Pandas.Verana Health is looking for an experienced data scientist with a…",Clinical Data Scientist,San Francisco, CA
46,Crossover Health,The Data Scientist reports to the Sr.Minimum of 2 years of experience in data science and/or data analytics.Identifies meaningful insights from large data and…,Data Scientist,San Clemente, CA
47,Uber,"Familiarity with technical tools for analysis - Python (with Pandas, etc.), R, SQL, etc.;To solve these problems, data scientists leverage unique data sources…",2020 PhD University Graduate - Data Scientist - Uber Eats (San Francisco),San Francisco, CA
48,Aerobotics One,Moderate to proficient general python skillsProficiency in the pandas data analysis library in python.The flight data engineer position is a cross between an…,Flight Data Engine SOFTWARE ENGINEERING –,La Jolla, CA
49,"Linc Global, Inc.","Strong analytical skills, data driven mindset.Tensorflow, CNTK, scikit-learn, pandas, numpy, libsvm, keras.5+ years of programming experience, proficiency in…",Data Scientist,Sunnyvale, CA
50,Applied Materials Inc.,"Working experience in end to end data science project life cycles from use case framing, data collection, data exploration, model building, deployment.",Data Scientist - (B3),Santa Clara, CA
51,UCLA Health,Experience with healthcare data and/or EHR data is preferred.The Senior Data Scientist is responsible for developing machine learning predictive analytics…,Senior Data Scientist,Los Angeles, CA
52,Facebook,"We are seeking a Data Scientist to join our AI Data Science and Analytics team, focusing on Personalization.Plan, and be able to conduct as needed, end-to-end…","Data Scientist, Analytics - Personalization",Menlo Park, CA
53,Beyond Limits,Programming proficiency in Python or R.Our data science team is expanding!Development of data science solutions for industrial projects.,Data Scientist - Generalist,Glendale, CA
54,Imbellus,"Analyze data to improve the product using insights from user data and provide evidence for product claims.Engineer, generate, and validate data sets for use in…",Software Engineer,Los Angeles, CA
55,Gurucul,"Gurucul is seeking an innovative analytics thinker for the role of a Senior level Data Scientist, to be part of Gurucul’s Data Science team.",Sr. Data Scientist,El Segundo, CA
56,RAND Corporation,"Experience and knowledge of programming languages, data analysis packages (e.g., Python, R, SAS, MatLab, Stata, GAMS, SPSS, Hadoop, BigML, Pandas).",Technical Research Analyst,Santa Monica, CA
57,Square,"A strong track record of performing data analysis using Python (numpy, pandas, scikit-learn, etc.).As a Data Scientist within Growth Data Science team, you…","Data Scientist, Growth Data Science",San Francisco, CA
58,Yelp,"Experience with data analysis/statistical software and packages (pandas/statsmodels/sklearn within Python, R, etc.).Work with large, complex datasets.",Applied Data Scientist,San Francisco, CA
59,Miles,Experience with messy real-world data -- handling missing/incomplete/inaccurate data.Proficient in the Python ML ecosystem:,Data Scientist,Redwood City, CA
60,Motif Investing,"Experience with Numerical / Scientific Python (NumPy, SciPy, Pandas).We combine traditional and non-traditional data sources, containing structured and…",Motif Capital – Data Scientist,San Mateo, CA
61,Facebook,"Experience finding, cleaning, and manipulating data to build data sets.Statistical modeling and data analysis experience (e.g.",Decision Scientist,Menlo Park, CA
62,"PDF Solutions, Inc","Experience with data science and machine learning, including Python libraries such as NumPy, SciPy, pandas and scikit-learn.Cassandra DB or other NoSQL DB.",Senior Python Developer,Santa Clara, CA
63,General Assembly,"We are looking for a Data Scientist to facilitate our local class.You are an expert in SQL, Python, and related Python libraries (pandas, numpy).",Data Science Instructor,San Francisco, CA
64,Apple,"Hardware and software experience with multimodal data acquisition, instrumentation, and human-machine interfaces.Expertise in one or more of the following:",Machine Learning Researcher / Computational Neuroscientist,Santa Clara Valley, CA
65,Apple,"Experience with common data science toolkits, such as R, pandas, dplyr, NumPy, etc.Able to understand various data structures and common methods in data…","Sr Data Scientist, Apple Media Products",Santa Clara Valley, CA
66,Google,"10 years of relevant experience in data analysis or related field as a Statistician, Data Scientist, Computational Biologist, or Bioinformatician.",Data Scientist Technical Lead,Mountain View, CA
67,Interview Query,"Python, Pandas, SQL, and/or Excel skills a huge plus.Our mission is to provide the best content and preparation guide for all aspiring data scientist looking…",Growth Marketing Intern,San Francisco Bay Area, CA
68,"ShareThis, Inc",ShareThis is a big data company that owns online behavior data of 1Bn+ users globally and 18Bn+ monthly events.MS (PhD preferred) in STEM field.,Sr. Data Scientist(NLP),Palo Alto, CA
69,Retina AI,"As a Data Scientist, you will be working closely with internal data science, product and our engineering team to build scalable data products..",Data Scientist,Santa Monica, CA
70,january.ai,Data analysis and visualization in Python (Pandas) environment.Fluency with popular Python data-science tools (e.g.Mobile app/backend testing and debugging.,Software Engineer,Menlo Park, CA
71,Facebook,Leverage data and business principles to create and drive large scale FB Data Center programs.Experience using data access tools and building visualizations…,Data Scientist,Menlo Park, CA
72,Samsara,"Experience with data manipulation/processing, preferably in Python (e.g., with Pandas).2+ years experience as a data scientist, data engineer, or related role.",Visualization & Data Engineer,San Francisco, CA
73,ZapLabs LLC,"As a Data Scientist, you’ll be responsible for mastering our data and designing the systems which enable us to use it most effectively.",Data Scientist,Emeryville, CA
74,Sage Intacct,"Exploratory data analyses and investigations.Strong programming skills in Python.4+ years of hands-on experience in working with numpy, scipy, scikit-learn,…",Principal Machine Learning Scientist,San Francisco, CA
75,Zumper,"Experience with common python data science packages such as pandas, numpy, scikit-learn, statsmodels.Data Scientist to analyze large amounts of raw information…",Sr. Data Scientist,San Francisco, CA
76,Ginger,Employ data to keep our eyes on the prize:Improve and help define the data team’s processes and tooling.As a core part of a close-knit data science team you…,Machine Learning Engineer (NLP),San Francisco, CA
77,Marlette Funding,Data science related major is a big plus.The Data Scientist will be part of Decision Science team and will partner with various business units to research and…,Data Scientist,Newark, CA
78,Lumiata,"We’re building a Big Data / Machine Learning platform for managing PBs of data, as well as providing our data science team capabilities that will allow them to…",Senior Data Scientist,San Mateo, CA
79,NIWC Pacific,"A strong competency in C++, python, and Matlab as well as standard packages useful in development of custom algorithms such as pandas, jupyter notebook, numpy,…",Machine Learning Scientist,San Diego, CA
80,Foresite Labs,"Experience with statistical software (e.g., R, pandas, sklearn), scripting languages (e.g., Python), and database languages (e.g., SQL).",Biological Data Scientist,San Francisco, CA
81,Bosch Group,"2+ years’ experience with Python (Scikit-learn, Pandas, Numpy).Collaborate with other data scientist and data engineers to design, prioritize and implement new…","Software Engineer, Big Data Analytics",Sunnyvale, CA
82,Guavus,"And/or heavy emphasis on data analysis including data mining/machine learning/artificial intelligence.Documenting algorithms, model building, data analysis and…",Research Scientist,San Jose, CA
83,Ping,"Experience with handling and formatting large quantities of raw, unstructured, and noisy text data using libraries such as NumPy, pandas, nltk, and spaCy.",Machine Learning Engineer,San Francisco, CA
84,Lawrence Berkeley National Laboratory,"Experience with at least one high-level language (HLL) such as Python, Julia, or R and corresponding data analytics package ecosystem.",NESAP for Data Postdoctoral Fellow,San Francisco Bay Area, CA
85,Apple,Research experience carrying out data driven algorithm design and translating exploratory data analyses into robust ‘decoding’ models.,Computational Neuroscientist / Machine Learning Scientist,Santa Clara Valley, CA
86,Tesla,"Experience with data science tools such as Pandas, Numpy, R, Matlab, Octave.Write reproducible data analysis over petabytes of data using cutting-edge open…","Software Engineer / Data Scientist, Fleet Analytics",Palo Alto, CA
87,Arm,"Experience with at least one scripting language like Python, R, scala, etc. Ability to rapidly prototype and deploy quantitative solutions using common machine…",Applied Machine Learning Scientist,San Jose, CA
88,Afresh,"Proficiency with the Python data science stack, including numpy, scipy, pandas, scikit-learn, matplotlib.Overseeing the implementation of data pipelines within…",Senior Data Scientist,San Francisco, CA
89,Uber,"Familiarity with technical tools for analysis - Python (with Pandas, etc.), R, SQL, etc.;Prior research, data science, engineering experience in the…",Senior Data Scientist - Uber Eats (SF),San Francisco, CA
90,Intuit,"Python, Scikit, NLTK, Numpy, Pandas, TensorFlow, Keras, R, Spark).Knowledge of data query and data processing tools (i.e.",Senior ML Engineer,Mountain View, CA
91,Tempus,"Proficient in Python, and SQL.Pandas, NumPy, SciPy, Scikit-learn, Jupyter Notebooks.Experience working with clinical and/or genomic data.","Data Scientist, Applied Machine Learning - Bay Area",Redwood City, CA
92,Esri,"Passion for storytelling using data visualization.2+ years of experience with R and Python (special consideration for experience with pandas, NumPy, and SciPy…",Product Engineer – Spatial Data Science and Statistical Analysis,Redlands, CA
93,UC San Diego,"Proficient programming in python, numpy, pandas, and jupyter notebook.Proficiency in python, GUI and Web design, and data management is essential.",Applications Programmer 4,San Diego, CA
94,DNAnexus,She/he will have an extremely strong background in genomics and other -omics data analysis including quality assessment and processing of sequencing data as…,Scientist / Senior Scientist Bioinformatics,Mountain View, CA
95,ASML,Data Science Organization at ASML-Brion is looking for an experienced Data Scientist who has a passion to build data products and data systems.,Sr. Data Scientist,San Jose, CA
96,Appriss,The Data Scientist will be part of the data science R&D team responsible for developing and managing a variety of data solutions and machine learning projects…,Software Engineer (Python),Irvine, CA
97,Avani Technology Solutions Inc,We are seeking an experienced Data Scientist in the Digital Catalyst Team who will provide strong execution and delivery of data science.,Data Scientist,San Francisco, CA
98,Perceptyx,"Minimum four years full-time experience as Data Scientist.Experience with Python, Numpy, Pandas, NLTK/Spacy, Scikit Learn.Assist in any other area as needed.",Senior Research Data Scientist,Temecula, CA
99,Apple,"Analytics, statistical analysis, and visualization of data to help understand our data.Partner effectively with engineering partners to meet the data needs of…","Data Science Manager, Health",Santa Clara Valley, CA
100,Facebook,"We are seeking a Data Scientist to join our AI Data Science and Analytics team, focusing on Machine Translation.This is a very cross-functional role.","Data Scientist, Analytics - Machine Translation",Menlo Park, CA
101,eHealth,Automate data processing using workflows tools to schedule and manage dependency of various data pipelines.Design and build highly scalable data integration /…,Data Engineer,Santa Clara, CA
102,General Assembly,"Expertise in SQL, Python, and related Python libraries (pandas, numpy).Our Data Science Immersive course empowers students with both the skills and mindsets to…",DSI Instructor Lead,San Francisco, CA
103,Synthetic Genomics,"We are currently seeking a Data Scientist to join our fast-growing, dynamic, and collaborative team in La Jolla, CA.Python) and version control systems (e.g.","Senior Data Scientist/Data Scientist, Research Informatics",La Jolla, CA
104,Apple,"Architect data models and create tools to harmonize disparate data sources.Excellent coding skills in Python (e.g.Web Service APIs (e.g., AWS, REDCap, XNAT).",Biomedical Data Engineer - Health Technologies,Santa Clara Valley, CA
105,CyberCube Analytics,"At least 4 years in a data scientist or equivalent role.As a Data Scientist, you will join our growing analytics & engineering teams to work on the unique…",Data Scientist,San Francisco, CA
106,Illumina,"Proficient in Python, C++, and related data science modules such as scikit, pandas, numpy, scipy, etc.Develop and apply informatics-based big data techniques…","Deep Learning Intern, PhD Student",San Diego, CA
107,AVAST Software a.s.,"Experience with data science toolkits, such as Pandas, scikit-learn, Tensorflow.We are looking for a Data Scientist to help us protect IoT devices in homes…",Senior Data Scientist - Networking (5G),Emeryville, CA
108,Samsung Research America,"Samsung Research America's Data Science Innovation Lab is currently seeking a talented, competent, and highly motivated individual to join us as a Machine…",Machine Learning Scientist,Mountain View, CA
109,Price Technologies,"Hands-on experience with Python libraries like scikit-learn, numpy, scipy and pandas.Should be fluent in either Python or R.",Machine Learning Engineer,San Francisco, CA
110,Neil Patel Digital,"Data is our medium, therefore, as an emerging data scientist you will:Deftly work with textual data, temporal data, and geographic data.","Data, Analytics and Insight Specialist",San Diego, CA
111,"HRL Laboratories, LLC",Expert Python programmer with proven track record developing large scale object oriented software.Solid understanding of core computer science fundamentals…,Lead Python Developer,Malibu, CA
112,Affirm,"Experience using frameworks for machine learning and data science like scikit-learn, pandas, numpy.Design experiments and analyze data.",Senior Data Scientist,San Francisco, CA
113,Enphase Energy,Expert in Python and Pandas.Data and Machine Learning Specialist.Developing instrumentation hardware for collecting data for training sets.,Sr. Data and Machine Learning Specialist,Petaluma, CA
114,Workday,"Expertise in at least one high level programming language like Java, Scala, C++ or Python (NumPy, SciPy, Pandas).4+ years building data powered products.",Data Science Engineer III,Palo Alto, CA
115,Lyte,"Very strong technical and analytical skillset (R, Python, SQL, Tableau, Predictive Analytics, Forecasting, Data Mining, Machine Learning, Text Analytics,…",Senior Data Engineer (SF),San Francisco, CA
116,CyberCube,"At least 4 years in a data scientist or equivalent role.As a Data Scientist, you will join our growing analytics & engineering teams to work on the unique…","Data Scientist San Francisco, CA",San Francisco, CA
117,"Globality, Inc.","You have experience working with noisy textual data, and are familiar with the various text normalization methodologies that are employed to index such data…","Lead Engineer, Search & Data",Menlo Park, CA
118,Intuit,"Python, Scikit, NLTK, Numpy, Pandas, TensorFlow, Keras, R, Spark).Knowledge of data query and data processing tools (i.e.",Senior Software Engineer,Mountain View, CA
119,Cisco Careers,"Python programming, with an extensive knowledge of data processing and ML libraries such as Pandas, Scikit-Learn, Tensorflow, Keras, etc.",Senior Data Scientist AI/ML,San Jose, CA
120,Genentech,"At least 5 years experience with Python (Numpy, Scipy, Pandas, scikit-learn).We are looking for a dynamic Senior Data Scientist to join our team to help propel…","Principal Data Scientist, People Analytics",South San Francisco, CA
121,ViaSat,"Experience in data cleansing, statistics/machine learning, and data visualization packages (i.e.Programming expertise in Python, R, MATLAB, or other Data…",Industrial Engineer University Grad - Data Scientist,Carlsbad, CA
122,Netflix,"Knowledge of scripting languages for server side data manipulation such as Python (pandas/numpy), R, bash is not required but welcome.",Senior Data Visualization Engineer,Los Angeles, CA
123,Adobe,"Experience with Python, Pandas, NumPy and SQL.The Adobe Document Cloud’s Data Team is looking for an expert and highly motivated Senior Data Engineer to…",Senior Data Engineer,San Jose, CA
124,Tempus,"Proficient in Python and SQL.Experience working with genomic, clinical, or imaging data.We now have more data than ever before, but providers often don't have…","Machine Learning Scientist - Bay Area, CA",Redwood City, CA
125,YouTube,"10 years of relevant work experience in data analysis or related field (e.g., as a statistician / data scientist / computational biologist / bioinformatician).","Data Scientist Technical Lead, YouTube Music",San Bruno, CA
126,Clarifai,"Experience with search infrastructure, image segmentation, multimodal data, time-series data, kubernetes, or GO language are a bonus.","Senior Research Scientist, Deep Learning",San Francisco, CA
127,American Express,"Firm grip of Python environment and libraries (scikit, nltk, pandas and numpy).Excellent data presentation and visualization skills.Oct 17, 2019, 1:05:39 AM.",Machine Learning Engineer,Palo Alto, CA
128,Sony Pictures Entertainment Inc.,"The Data Scientist, Theatrical Marketing must have a proven track record of extracting meaningful business insights from data.MS or PhD degree preferred.","Data Scientist, Theatrical Marketing",Culver City, CA
129,Rimeto,"3+ years experience as a data analyst, business data analyst or data scientist.Focus on data quality and improving our data systems.",Data Analyst,San Francisco, CA
130,Inzone,"Expert knowledge of python data-science and math packages such as NumPy , Pandas, Sklearn.Excellent coding skills in Python, C++.What we are looking for:",Machine Learning Engineer – Reinforcement Learning,Palo Alto, CA
131,Intuit,"Python, Scikit, NLTK, Numpy, Pandas, TensorFlow, Keras, R, Spark).Knowledge of data query and data processing tools (i.e.Experience with NLP and NLU.",Staff Machine Learning Engineer,Mountain View, CA
132,Apple,Comfortable working with modern data technologies.Successful analytics teams involve data scientists and data engineers working hand in hand to build…,Data & Tableau Reporting Analyst,Santa Clara Valley, CA
133,Sage Intacct,"Exploratory data analyses and investigations.Strong programming skills in Python.4+ years of hands-on experience in working with numpy, scipy, scikit-learn,…",Principal Machine Learning Scientist,San Francisco, CA
134,Discord,"Extensive experience in machine learning, data science and/or at least one statistics package such as SciPy, Pandas, SPSS, or TensorFlow.",Data Science Manager,San Francisco, CA
135,Invitae,"Experience with data visualization (eg.You will be engineering tools to better analyze and visualize clinical genomic data, evaluate data quality, and automate…","Bioinformatics Engineer, Production",San Francisco, CA
136,PatientPop,"Provide data services to support our data engineers, data scientists and various business stakeholders.Passionate about conducting insightful data analysis.",Senior Data Analyst,Santa Monica, CA
137,Syapse,"Experience with common python data science toolkits and IDE, such as scikit-learn, keras, pandas, numpy, gensim, nltk, tensorflow, pyTorch, PyCharm, Jupyter.",Sr. Data Scientist,San Francisco, CA
138,InvolveSoft,"Verify data quality, and/or ensuring it via data cleaning.Supervise the data acquisition process if more data is needed.If you want a 9 to 5 job.",Engineer Machine Learning,Santa Monica, CA
139,Discord,"Extensive experience in machine learning, data science and/or at least one statistics package such as SciPy, Pandas, SPSS, or TensorFlow.",Engineering Manager - Data Science,San Francisco, CA
140,Ginger,Employ data to keep our eyes on the prize:Improve and help define the data team’s processes and tooling.As a core part of a close-knit data science team you…,Senior Machine Learning Engineer (NLP),San Francisco, CA
141,"Amazon.com Services, Inc.",Analyzing and understanding large amounts of Amazon’s historical business data for specific instances of offer data quality or broader data quality trends.,Applied Scientist,San Diego, CA
142,Facebook,"We are looking for an experienced Data Scientist to join the Calibra Data Science team.The Data Scientist, Blockchain Marketing has to work across the…","Data Scientist, Calibra Marketing (Blockchain)",Menlo Park, CA
143,Evidation,Proficiency in Python and pandas.Optimize Machine Learning workloads of data scientist working on large amount of time-series data.,Senior Research Engineer,Santa Barbara, CA
144,ViaSat,"The candidate has a deep understanding of cybersecurity, networking traffic analysis, intrusion detection, offensive security, statistics with the ability to…",Cybersecurity Analyst -Threat Hunter,Carlsbad, CA
145,Square,"Python (numpy, pandas, sklearn, xgboost, TensorFlow).Drive cross-functional data science projects from beginning to end:Technologies we use and teach:","Data Science Lead, Operations",San Francisco, CA
146,Chime,Strong programming skills in Python.Intermediate to advanced knowledge of SQL and ability to wrangle data from many disparate data sources.,Machine Learning Engineer,San Francisco, CA
147,UserTesting,"Work with data engineers to design data pipelines to effectively store, normalize, and access data.Tensorflow, Keras, Theano, Scikit-learn, Pandas, Numpy, etc.","Machine Learning Engineer, Marketplace",San Francisco, CA
148,Jacobs,"ArcPy, ArcGIS Python API, Pandas, Numpy, Matplotlib, pyodbc a plus.Significant experience with designing digital workflows ranging from mobile data collection…",GIS Solution Architect,Irvine, CA
149,Freenome,"Functional experience coding in Python and using associated statistical packages (e.g., Numpy, Matplotlib, Pandas) as well as the Unix environment and Bash.",Computational Biologist - Assay Development,South San Francisco, CA
150,Bosch Group,"2+ years’ experience with Python (Scikit-learn, Pandas, Numpy).Proficiency with Big Data tools and Distributed Systems.Up to 10% travel may be required.","Software Engineer, Machine Learning",Sunnyvale, CA
151,Zscaler,Experience with data serialization techniques and data stores for persisting events.2+ years of prior work experience as a Machine Learning Engineer or Data…,Staff Machine Learning Engineer,San Jose, CA
152,Imbellus,"Analyze data to improve the product using insights from user data and provide evidence for product claims.Engineer, generate, and validate data sets for use in…",Senior Software Engineer,Los Angeles, CA
153,Tinder,"Reporting to our SVP of Finance & Analytics and having a strong daily working relationship with the Chief Marketing Officer, the Director of Marketing Data…",Director of Marketing Data Science,Los Angeles, CA
154,Jacobs,"ArcPy, ArcGIS Python API, Pandas, Numpy, Matplotlib, pyodbc).Spatial Analyst, Geostatistical Analyst, Data Reviewer, Data Interoperability).",GIS Professional,San Diego, CA
155,MINDBODY,"We are looking for a Data Scientist to contribute, help define and ship our Machine Learning & Artificial Intelligence (ML & AI) products enabling data driven…",ML/AI Engineer,San Luis Obispo, CA
156,Avant Leap,"Understanding of data structures, data modeling and software architecture.Study and transform data science prototypes.Ability to work in a team.",Machine Learning Engineer,Irvine, CA
157,Tempus,"Proficient in Python and SQL.We now have more data than ever before, but providers often don't have the infrastructure or expertise required to easily extract…","Senior Machine Learning Scientist - Bay Area, CA",Redwood City, CA
158,Quest Analytics,"Experience working with data frames and data frame modules or tools such as Pandas, Jupyter, Zeppelin, Databricks, or similar.What’s in it for you?",Data Analyst,San Francisco, CA
159,Chime,Strong programming skills in Python.Intermediate to Advanced knowledge of SQL and ability to wrangle data from many disparate data sources.,Machine Learning Infrastructure Engineer,San Francisco, CA
160,Glidewell Dental,"Minimum one (1) year experience in in data discovery, data aggregation and feature engineering with excellent SQL query writing skills required.",Machine Learning Engineer II,Irvine, CA
161,iRhythm,"Programming experience in Python and familiarity with Python libraries like numpy, scikit-learn, pandas etc.Previous research experience with biomedical data.",Lead/Staff Machine Learning Scientist,San Francisco, CA
162,Freenome,"Data Science experience managing data and applying a variety of methods, which may include.Strong computational and programming skills, including thorough…",Manager - Computational Research,South San Francisco, CA
163,BAIN & COMPANY,Deliver business insights using both custom built and off-the-shelf data engineering and data science tools.Expert in Python and SQL.,Machine Learning Engineer,Los Angeles, CA
164,LogMeIn,"Experience with Python libraries for data manipulation, scientific computing and visualization (Numpy, Pandas, scikit-learn, etc.).",Machine Learning Engineer,Goleta, CA
165,Freenome Holdings,"Functional experience coding in Python and using associated statistical packages (e.g., Numpy, Matplotlib, Pandas) as well as the Unix environment and Bash.",Computational Biologist - Assay Development,South San Francisco, CA
