,company_name,job_summary,job_title,City,State
120,"Amazon.com Services, Inc.","Industry experience as a Data Engineer or related specialty (e.g., Software Engineer, Business Intelligence Engineer, Data Scientist) with a track record of…","Data Engineer, Global Workforce Solutions",Seattle, WA
121,MAQ Software,"We are a Microsoft Gold Partner in data platform, data analytics, and application development. The data is the entire universe of social data, and reports need…",Software Data Operation Engineer,Redmond, WA
122,"Amazon.com Services, Inc.",Evaluate and make decisions around data set implementations designed and proposed by peer data engineers. Implement data ingestion routines both real time and…,"Data Engineer, Amazon Global Sellers",Seattle, WA
123,"Amazon.com Services, Inc.",Experience with large-scale data analytics and data warehousing is a plus. Strong knowledge of data structures and algorithms.,Redshift Autonomous Data Warehouse - Software Development Engineer,Seattle, WA
124,Amazon Services LLC,"The data engineer will work hand-in-hand with IBSC business analysts, business intelligence engineers (BIEs), and data scientists.",Data Engineer,Seattle, WA
125,Microsoft,Software engineers at Microsoft are passionate about building technologies that make the world a better place. Microsoft is an equal opportunity employer.,Full Time Opportunities for Students or Recent Graduates: Software Engineering & Program Management,Redmond, WA
126,Cloutera,"We are looking for a savvy Data Engineer to join our growing software development team, eager to help understand and evangelize the data we have in support of…",Data Engineer,Seattle, WA
127,BP,Provide comprehensive and accurate cost reporting utilizing data from both BP systems and contractor supplied information including appropriate level of…,Cost Engineer,Blaine, WA
128,WhidbeyHealth,Ability to accurately input alpha and numeric data entry with a high degree of efficiency and meet deadlines. Experience with NEC Univerge 9500 a plus.,Telecom Engineer I,Coupeville, WA
129,Pacific Pile & Marine,"Provide continual education and training for the jobsite engineers. Take the lead in working with designers and/or engineers to do value engineering, material…",Project Engineer,Seattle, WA
130,Opanga Networks,What should you expect as an Opanga Software Engineer?*. Opanga Networks is seeking a talented software engineer with the right aptitude and attitude to join…,Entry Level Software Engineer,Seattle, WA
131,AMD,Our compiler team is searching for an expert software engineer to develop and improve Microsoft Visual Studio compiler with a special focus on AMD processors.,Compiler Engineer,Bellevue, WA
132,EOSPACE Inc.,Create detail drawings that follow EOSPACE layout and data structure. Master the use of the EOSPACE design data management database software.,Component & Device Design Engineer,Redmond, WA
133,EagleView,"The Research Software Engineer Intern with will join our research development team, a. As a Research Software Engineer Intern, you will be responsible for…",Research Software Engineer Intern,Bellevue, WA
134,Pluralsight,"Data Governance, Data Quality, MDM, Lineage, Data Catalog etc. Data management, data processing and curation: Knowledge of data management fundamentals and data…",Data Engineer,Seattle, WA
135,BOEING,Must be able to interact with employees to gather data for process improvements. Boeing Commercial Airplanes is seeking a Mid-level Industrial Engineer to…,Mid-Level Industrial Engineer,Everett, WA
136,Microsoft,"Exposure to NoSQL data storage systems and patterns (for example Azure Tables, CosmosDB, Cassandra). We are hiring a Software Engineer for the Devices & User…",Software Engineer,Redmond, WA
137,Starbucks,Engineer build and release processes. Implements all technologies in accordance with Information Security's guiding principles for highly sensitive data.,"engineer I, Engineering, Information Technology - Seattle, WA",Seattle, WA
138,"Campfire, LLC","Ranking, date changing, data transformations, relating data). Develop data processes for data modeling, mining, reporting and QA.",Data Engineer,Seattle, WA
139,"Amazon.com Services, Inc.","Strong understanding of object-oriented design, data structures, and algorithms. Amazon interns have the opportunity to work alongside the industry’s brightest…",Software Development Engineer Internship - Summer 2020 (US),Seattle, WA
140,Adobe,Partner with data engineers to optimize scheduled jobs for regular reporting and build custom data sets for tailored needs. We invite you to apply today!,Data Science Analyst,Seattle, WA
